ID_Venda,Data_Venda,Cliente,Sexo,Idade,Produto,Categoria,Tamanho,Cor,Quantidade,Preço_Unitário,Forma_Pagamento,Estado,Cidade,Vendedor,Canal_Venda,Desconto (%),Avaliação (1-5)
1380,2025-03-03,Novo Cliente 280,F,64,Bermuda Cargo,Calça,M,Vermelho,3,174.19,Dinheiro,RJ,Rio de Janeiro,Renata Souza,Loja Física,10,5
1381,2025-07-01,Novo Cliente 281,F,35,Moletom com Capuz,Casaco,40,Amarelo,2,160.56,Cartão Débito,MG,Belo Horizonte,Fernanda Lima,Online,15,5
1382,2025-06-26,Novo Cliente 282,F,48,Moletom com Capuz,Casaco,40,Vermelho,2,61.31,Pix,RS,Caxias do Sul,Juliana Reis,Online,5,5
1383,2025-12-06,Novo Cliente 283,F,64,Saia Plissada,Saia,36,Azul,1,45.8,Pix,SP,Blumenau,Lucas Pires,Online,0,4
1384,2025-11-25,Novo Cliente 284,F,18,Moletom com Capuz,Casaco,GG,Vinho,2,151.05,Boleto,RS,Uberlândia,Fernanda Lima,Loja Física,0,4
1385,2025-10-22,Emanuel Monteiro,M,35,Vestido Longo,Vestido,38,Amarelo,3,244.88,Dinheiro,MG,Campinas,Lucas Pires,Loja Física,15,5
1386,2025-05-09,Sra. Olivia Costa,F,43,Vestido Longo,Vestido,M,Vinho,3,178.2,Pix,RS,Rio de Janeiro,Marcos Silva,Online,0,4
1387,2025-11-29,Laura Rodrigues,F,30,Jaqueta Jeans,Casaco,G,Bege,2,101.28,Boleto,MG,Campinas,Fernanda Lima,Loja Física,15,5
1388,2025-03-08,Miguel da Mota,F,22,Saia Jeans,Saia,42,Amarelo,2,169.48,Dinheiro,BA,Belo Horizonte,Marcos Silva,Online,10,2
1389,2025-04-08,Novo Cliente 289,F,41,Bermuda Cargo,Calça,40,Vermelho,3,50.27,Boleto,RS,Porto Alegre,Juliana Reis,Online,5,1
1390,2025-08-05,Srta. Milena Vieira,M,19,Moletom com Capuz,Casaco,M,Rosa,1,286.95,Cartão Crédito,BA,Belo Horizonte,Lucas Pires,Online,20,1
1391,2025-12-21,Novo Cliente 291,F,32,Moletom com Capuz,Casaco,36,Jeans,2,236.58,Pix,BA,Porto Alegre,Renata Souza,Online,0,3
1392,2025-12-01,Vinicius Campos,M,40,Macacão Longo,Macacão,38,Branco,3,89.56,Boleto,RS,Florianópolis,Marcos Silva,Online,15,2
1393,2025-07-04,Isadora Cardoso,M,37,Blazer Feminino,Casaco,38,Verde,2,128.11,Dinheiro,BA,Blumenau,Marcos Silva,Loja Física,10,3
1394,2025-10-10,Novo Cliente 294,M,56,Jaqueta Jeans,Casaco,G,Azul,2,236.6,Dinheiro,SC,Pelotas,Renata Souza,Online,20,5
1395,2025-02-22,Sr. Diego Freitas,F,38,Saia Jeans,Saia,42,Vinho,1,289.41,Dinheiro,BA,Salvador,Juliana Reis,Loja Física,10,1
1396,2025-06-07,Dr. Luigi Martins,M,33,Blazer Feminino,Casaco,40,Verde,1,120.36,Cartão Crédito,SC,Caxias do Sul,Marcos Silva,Loja Física,10,3
1397,2025-05-20,Manuela da Cruz,M,52,Vestido Floral,Vestido,GG,Vermelho,1,83.03,Cartão Débito,SP,Blumenau,Juliana Reis,Online,10,2
1398,2025-12-07,Sra. Luiza da Cunha,M,30,Camisa Social,Blusa,36,Preto,1,96.37,Cartão Crédito,SP,São Paulo,Fernanda Lima,Loja Física,10,4
1399,2025-03-21,Fernanda da Cruz,F,49,Calça Jeans Skinny,Calça,40,Amarelo,1,211.57,Dinheiro,BA,Pelotas,Renata Souza,Online,5,2
1400,2025-02-12,Novo Cliente 300,M,29,Bermuda Cargo,Calça,40,Preto,3,148.49,Cartão Crédito,MG,Caxias do Sul,Lucas Pires,Loja Física,15,4
1401,2025-05-19,Novo Cliente 301,M,56,Camisa Social,Blusa,M,Branco,2,168.08,Cartão Débito,BA,Uberlândia,Fernanda Lima,Loja Física,0,4
1402,2025-05-30,Isabel da Costa,M,49,Camiseta Básica,Blusa,36,Rosa,1,159.06,Cartão Crédito,SC,São Paulo,Fernanda Lima,Loja Física,5,3
1403,2025-05-08,Clara da Paz,M,51,Calça Jeans Skinny,Calça,40,Bege,3,290.66,Cartão Débito,MG,Santos,Juliana Reis,Online,5,2
1404,2025-06-02,Novo Cliente 304,F,39,Vestido Floral,Vestido,40,Azul,3,161.09,Dinheiro,RJ,Florianópolis,Renata Souza,Loja Física,0,5
1405,2025-09-06,Dr. Isaac Pinto,M,39,Macacão Longo,Macacão,GG,Preto,1,76.66,Boleto,SC,Feira de Santana,Lucas Pires,Online,10,4
1406,2025-09-27,Joana Aragão,F,36,Blazer Feminino,Casaco,GG,Rosa,1,157.02,Cartão Débito,BA,Niterói,Lucas Pires,Online,5,1
1407,2025-11-20,Miguel Jesus,M,25,Bermuda Cargo,Calça,M,Jeans,1,106.05,Cartão Crédito,MG,Florianópolis,Marcos Silva,Online,0,4
1408,2025-10-23,Ana Beatriz Cardoso,F,39,Blazer Feminino,Casaco,P,Azul,2,146.95,Boleto,RS,Campinas,Lucas Pires,Loja Física,20,3
1409,2025-05-10,Nicole Sales,M,50,Saia Jeans,Saia,38,Rosa,3,206.24,Pix,BA,Belo Horizonte,Fernanda Lima,Loja Física,10,2
1410,2025-07-07,Sr. Otávio Correia,M,49,Calça Jeans Skinny,Calça,38,Azul,1,208.97,Pix,SP,Contagem,Fernanda Lima,Online,20,4
1411,2025-10-04,Henrique Nascimento,M,24,Camisa Social,Blusa,36,Verde,2,215.81,Cartão Débito,SP,Porto Alegre,Juliana Reis,Loja Física,20,2
1412,2025-03-04,Maria Sophia Cardoso,F,25,Calça Jeans Skinny,Calça,38,Amarelo,2,176.39,Boleto,SP,Niterói,Renata Souza,Online,5,2
1413,2025-12-31,Srta. Vitória Cardoso,M,26,Camisa Social,Blusa,40,Branco,1,168.09,Cartão Débito,MG,Porto Alegre,Renata Souza,Online,0,2
1414,2025-08-13,Novo Cliente 314,F,23,Blazer Feminino,Casaco,P,Amarelo,1,64.03,Cartão Débito,SC,Vitória da Conquista,Marcos Silva,Loja Física,15,3
1415,2025-01-09,Novo Cliente 315,M,59,Calça Moletom,Calça,36,Azul,2,237.23,Boleto,SP,Uberlândia,Fernanda Lima,Loja Física,0,4
1416,2025-12-04,Ana Laura Campos,F,28,Camiseta Básica,Blusa,42,Bege,3,202.22,Boleto,MG,Santos,Lucas Pires,Loja Física,15,1
1417,2025-08-26,Alice Novaes,F,21,Camisa Social,Blusa,M,Azul,3,167.95,Cartão Crédito,MG,Joinville,Fernanda Lima,Online,15,4
1418,2025-11-03,Dr. Luiz Miguel Nascimento,F,48,Saia Plissada,Saia,M,Azul,2,134.35,Cartão Crédito,MG,Uberlândia,Marcos Silva,Loja Física,20,2
1419,2025-05-19,Erick Caldeira,M,30,Macacão Longo,Macacão,GG,Rosa,2,122.83,Pix,MG,Campinas,Renata Souza,Online,10,2
1420,2025-04-17,Letícia Pinto,M,43,Blazer Feminino,Casaco,M,Rosa,3,264.85,Cartão Crédito,MG,Uberlândia,Lucas Pires,Loja Física,0,2
1421,2025-09-14,Daniela Barros,M,21,Short Jeans,Calça,M,Cinza,3,279.67,Pix,SC,Santos,Lucas Pires,Loja Física,5,2
1422,2025-01-25,Miguel Jesus,M,25,Camisa Social,Blusa,36,Cinza,1,295.41,Boleto,MG,Pelotas,Marcos Silva,Online,15,2
1423,2025-11-19,Novo Cliente 323,F,55,Jaqueta Jeans,Casaco,36,Amarelo,1,32.97,Boleto,MG,Feira de Santana,Marcos Silva,Loja Física,10,4
1424,2025-10-07,Novo Cliente 324,F,47,Saia Plissada,Saia,M,Rosa,2,161.75,Cartão Crédito,RS,Vitória da Conquista,Renata Souza,Online,15,2
1425,2025-01-14,Sarah Melo,M,27,Vestido Floral,Vestido,38,Verde,2,101.76,Dinheiro,BA,Campinas,Fernanda Lima,Online,0,4
1426,2025-10-06,Evelyn Dias,M,32,Jaqueta Jeans,Casaco,40,Cinza,1,115.54,Cartão Débito,SC,Santos,Fernanda Lima,Loja Física,5,2
1427,2025-02-18,Pedro Silva,M,31,Short Jeans,Calça,G,Azul,2,106.39,Cartão Débito,SP,Feira de Santana,Renata Souza,Loja Física,20,5
1428,2025-11-26,Novo Cliente 328,F,18,Vestido Floral,Vestido,36,Azul,1,82.57,Cartão Débito,MG,Florianópolis,Lucas Pires,Online,10,3
1429,2025-12-01,Lucas Pires,F,24,Calça Moletom,Calça,42,Rosa,1,240.25,Pix,RJ,Campinas,Fernanda Lima,Loja Física,0,4
1430,2025-04-30,Davi Alves,M,36,Jaqueta Jeans,Casaco,38,Jeans,3,264.25,Cartão Débito,RS,São Paulo,Lucas Pires,Online,10,3
1431,2025-05-16,Novo Cliente 331,M,67,Saia Jeans,Saia,G,Cinza,2,227.08,Dinheiro,MG,Vitória da Conquista,Lucas Pires,Online,20,3
1432,2025-09-13,Leonardo Viana,F,27,Saia Plissada,Saia,M,Rosa,3,271.2,Cartão Débito,MG,Belo Horizonte,Juliana Reis,Loja Física,20,3
1433,2025-10-04,Luiz Miguel da Costa,F,59,Jaqueta Jeans,Casaco,40,Vermelho,2,221.15,Boleto,SC,Petrópolis,Juliana Reis,Loja Física,0,4
1434,2025-12-13,Novo Cliente 334,F,25,Calça Moletom,Calça,38,Cinza,3,143.45,Boleto,BA,Petrópolis,Fernanda Lima,Online,15,3
1435,2025-08-30,Theo Martins,F,32,Saia Jeans,Saia,36,Vinho,3,111.11,Dinheiro,SC,Blumenau,Fernanda Lima,Online,15,3
1436,2025-12-19,Ana Rodrigues,F,36,Camisa Social,Blusa,40,Vinho,3,64.14,Cartão Crédito,RS,Joinville,Juliana Reis,Online,0,5
1437,2025-12-09,Ana Sophia Campos,F,41,Blazer Feminino,Casaco,38,Vinho,1,162.94,Cartão Crédito,SC,Uberlândia,Marcos Silva,Online,15,5
1438,2025-11-27,Maria Fernanda da Cunha,F,42,Moletom com Capuz,Casaco,M,Bege,3,209.32,Cartão Crédito,BA,Porto Alegre,Fernanda Lima,Loja Física,20,1
1439,2025-12-26,Novo Cliente 339,M,28,Calça Moletom,Calça,38,Vermelho,2,240.3,Pix,SC,Florianópolis,Juliana Reis,Online,0,5
1440,2025-10-23,Thomas Silveira,M,52,Camisa Social,Blusa,G,Vermelho,1,218.98,Pix,RJ,Petrópolis,Juliana Reis,Online,0,5
1441,2025-12-07,Eduarda Lima,F,46,Moletom com Capuz,Casaco,P,Azul,2,97.34,Pix,SC,Vitória da Conquista,Marcos Silva,Loja Física,15,1
1442,2025-06-26,Igor Gomes,F,33,Macacão Longo,Macacão,36,Preto,1,119.63,Dinheiro,SP,Contagem,Fernanda Lima,Online,20,1
1443,2025-02-16,Novo Cliente 343,F,18,Calça Jeans Skinny,Calça,36,Vinho,3,117.16,Dinheiro,RJ,Uberlândia,Lucas Pires,Loja Física,10,2
1444,2025-04-01,Sophia Lima,F,24,Camisa Social,Blusa,38,Vermelho,1,37.39,Cartão Débito,SP,Blumenau,Marcos Silva,Online,20,2
1445,2025-12-15,Lucca da Costa,M,39,Vestido Floral,Vestido,38,Bege,2,130.04,Pix,MG,Pelotas,Fernanda Lima,Online,15,4
1446,2025-08-31,Sr. Benjamin Fernandes,F,39,Saia Plissada,Saia,P,Preto,3,43.91,Cartão Débito,BA,Niterói,Juliana Reis,Loja Física,10,3
1447,2025-12-04,Ana Lívia Lopes,M,45,Calça Moletom,Calça,42,Azul,2,125.95,Dinheiro,BA,Rio de Janeiro,Renata Souza,Loja Física,15,3
1448,2025-06-07,Vicente Araújo,M,50,Saia Plissada,Saia,42,Jeans,3,173.74,Cartão Débito,SC,Florianópolis,Juliana Reis,Loja Física,15,4
1449,2025-05-27,Samuel Costela,F,35,Calça Jeans Skinny,Calça,G,Cinza,1,46.0,Pix,RS,Blumenau,Juliana Reis,Loja Física,10,2
1450,2025-07-03,Maitê Barros,F,56,Camiseta Básica,Blusa,42,Azul,1,89.79,Cartão Crédito,BA,Porto Alegre,Marcos Silva,Online,20,5
1451,2025-05-27,Novo Cliente 351,M,36,Calça Jeans Skinny,Calça,GG,Azul,1,186.04,Cartão Débito,RJ,Joinville,Marcos Silva,Loja Física,15,3
1452,2025-05-22,Lucas Gabriel Cavalcanti,F,29,Macacão Longo,Macacão,M,Azul,3,125.04,Dinheiro,BA,São Paulo,Renata Souza,Online,5,3
1453,2025-05-12,Matheus Alves,M,27,Short Jeans,Calça,P,Preto,1,110.23,Cartão Débito,SP,São Paulo,Renata Souza,Loja Física,15,1
1454,2025-06-02,Manuela Jesus,F,26,Short Jeans,Calça,40,Vinho,2,293.07,Boleto,RS,Niterói,Fernanda Lima,Online,20,2
1455,2025-08-22,Isabel Ribeiro,M,24,Camiseta Básica,Blusa,40,Verde,3,161.38,Cartão Crédito,MG,Blumenau,Lucas Pires,Loja Física,5,1
1456,2025-08-02,Bernardo Freitas,M,21,Calça Jeans Skinny,Calça,P,Vinho,2,130.57,Cartão Débito,RS,Campinas,Marcos Silva,Loja Física,15,1
1457,2025-06-21,Thomas Ramos,M,32,Vestido Longo,Vestido,42,Rosa,2,290.54,Dinheiro,MG,Salvador,Marcos Silva,Loja Física,10,1
1458,2025-08-14,Dra. Isadora Costela,M,30,Moletom com Capuz,Casaco,38,Azul,3,162.12,Boleto,RJ,Feira de Santana,Juliana Reis,Online,5,4
1459,2025-11-23,Arthur Lima,M,40,Macacão Longo,Macacão,38,Branco,2,293.03,Boleto,SC,Salvador,Marcos Silva,Loja Física,5,2
1460,2025-11-07,Novo Cliente 360,F,21,Blazer Feminino,Casaco,40,Bege,1,52.63,Boleto,RS,Contagem,Fernanda Lima,Loja Física,0,3
1461,2025-08-16,Cecília da Rosa,F,33,Vestido Longo,Vestido,42,Vinho,2,250.2,Boleto,BA,Campinas,Juliana Reis,Online,20,2
1462,2025-06-27,Novo Cliente 362,F,20,Vestido Longo,Vestido,40,Cinza,2,164.76,Cartão Débito,RJ,Contagem,Marcos Silva,Online,0,4
1463,2025-01-17,Dr. Davi Lucas Oliveira,M,55,Macacão Longo,Macacão,M,Preto,1,127.25,Pix,SP,Rio de Janeiro,Lucas Pires,Online,10,4
1464,2025-08-05,Maitê Nunes,M,41,Calça Moletom,Calça,GG,Rosa,2,218.28,Boleto,RJ,Feira de Santana,Lucas Pires,Loja Física,0,3
1465,2025-08-28,Luiz Henrique Barbosa,M,20,Vestido Longo,Vestido,GG,Azul,2,180.43,Pix,SC,Blumenau,Fernanda Lima,Online,15,5
1466,2025-04-10,Emanuella Dias,F,49,Vestido Floral,Vestido,36,Vinho,1,125.83,Cartão Débito,SP,Belo Horizonte,Lucas Pires,Online,15,1
1467,2025-03-30,Novo Cliente 367,F,48,Vestido Floral,Vestido,36,Azul,2,159.65,Cartão Débito,MG,Pelotas,Marcos Silva,Loja Física,20,4
1468,2025-05-11,João Gabriel Duarte,M,46,Jaqueta Jeans,Casaco,M,Cinza,2,88.03,Pix,SP,Niterói,Marcos Silva,Loja Física,15,1
1469,2025-03-15,Novo Cliente 369,F,36,Calça Moletom,Calça,P,Jeans,2,126.24,Dinheiro,RJ,Pelotas,Lucas Pires,Online,5,3
1470,2025-07-01,Brenda Azevedo,M,45,Calça Moletom,Calça,G,Vinho,1,142.8,Dinheiro,SP,Uberlândia,Juliana Reis,Loja Física,5,2
1471,2025-01-03,Sra. Gabrielly Rocha,M,53,Calça Jeans Skinny,Calça,42,Bege,1,171.11,Cartão Crédito,MG,Niterói,Renata Souza,Online,5,2
1472,2025-06-15,Theo da Mata,M,42,Camiseta Básica,Blusa,42,Vinho,3,220.31,Boleto,SC,Florianópolis,Marcos Silva,Loja Física,5,5
1473,2025-02-18,Beatriz Nogueira,F,51,Jaqueta Jeans,Casaco,36,Preto,2,163.18,Cartão Crédito,MG,Uberlândia,Lucas Pires,Loja Física,10,5
1474,2025-01-25,Novo Cliente 374,F,32,Calça Jeans Skinny,Calça,M,Rosa,2,262.17,Cartão Crédito,MG,Niterói,Juliana Reis,Loja Física,5,1
1475,2025-12-29,Sr. Davi Ferreira,F,48,Vestido Longo,Vestido,M,Verde,2,56.19,Cartão Crédito,MG,Feira de Santana,Lucas Pires,Online,10,3
1476,2025-04-12,João Guilherme da Luz,M,59,Blazer Feminino,Casaco,M,Preto,3,158.95,Cartão Débito,RS,Florianópolis,Juliana Reis,Loja Física,0,4
1477,2025-03-16,Lucas Gabriel Cavalcanti,F,29,Calça Jeans Skinny,Calça,36,Bege,2,291.08,Pix,MG,São Paulo,Marcos Silva,Online,20,1
1478,2025-02-20,Elisa Barbosa,F,60,Camiseta Básica,Blusa,36,Amarelo,2,82.5,Cartão Crédito,MG,Belo Horizonte,Marcos Silva,Loja Física,10,1
1479,2025-11-29,Amanda Moraes,M,28,Moletom com Capuz,Casaco,36,Bege,1,236.96,Cartão Crédito,BA,Uberlândia,Renata Souza,Loja Física,15,5
1480,2025-12-09,Maria Sophia da Luz,F,31,Short Jeans,Calça,42,Preto,1,222.31,Dinheiro,MG,Blumenau,Juliana Reis,Online,15,2
1481,2025-08-12,Dr. Emanuel Fogaça,M,45,Vestido Longo,Vestido,P,Azul,3,62.79,Pix,MG,Contagem,Renata Souza,Loja Física,20,1
1482,2025-12-08,Pietro Viana,F,48,Vestido Floral,Vestido,GG,Vinho,3,188.7,Boleto,SP,Vitória da Conquista,Renata Souza,Loja Física,15,5
1483,2025-02-04,Novo Cliente 383,F,64,Jaqueta Jeans,Casaco,40,Rosa,1,78.1,Cartão Crédito,RS,Vitória da Conquista,Lucas Pires,Loja Física,5,3
1484,2025-05-04,Emanuella Dias,F,49,Bermuda Cargo,Calça,36,Amarelo,2,232.15,Cartão Débito,RJ,Belo Horizonte,Renata Souza,Online,15,5
1485,2025-12-04,Dr. Luiz Miguel Nascimento,F,48,Saia Plissada,Saia,42,Vermelho,2,127.39,Pix,SP,Vitória da Conquista,Lucas Pires,Loja Física,0,4
1486,2025-08-14,Melissa Rodrigues,F,31,Saia Jeans,Saia,40,Verde,3,239.35,Boleto,RJ,Joinville,Fernanda Lima,Loja Física,20,3
1487,2025-12-24,Leandro Porto,F,18,Saia Jeans,Saia,36,Vermelho,3,269.19,Cartão Crédito,RJ,Uberlândia,Marcos Silva,Loja Física,15,4
1488,2025-02-19,Novo Cliente 388,F,59,Bermuda Cargo,Calça,38,Rosa,2,248.2,Dinheiro,SP,Joinville,Marcos Silva,Online,20,1
1489,2025-08-26,Novo Cliente 389,M,22,Macacão Longo,Macacão,40,Rosa,1,65.47,Cartão Crédito,SC,São Paulo,Lucas Pires,Online,20,3
1490,2025-04-10,Renan Lima,F,24,Camiseta Básica,Blusa,40,Preto,3,280.47,Dinheiro,RJ,Blumenau,Lucas Pires,Online,15,1
1491,2025-02-19,Sr. Pedro Miguel Fogaça,M,19,Moletom com Capuz,Casaco,G,Jeans,2,205.82,Dinheiro,SP,Belo Horizonte,Marcos Silva,Loja Física,0,3
1492,2025-07-23,Ana Carolina Alves,M,28,Calça Jeans Skinny,Calça,38,Branco,3,246.66,Boleto,RS,Caxias do Sul,Renata Souza,Loja Física,10,1
1493,2025-06-15,Luiz Henrique Moreira,F,29,Vestido Longo,Vestido,GG,Vinho,3,171.59,Cartão Crédito,BA,Uberlândia,Marcos Silva,Online,15,2
1494,2025-04-06,Marina Nascimento,F,43,Short Jeans,Calça,M,Cinza,3,186.77,Dinheiro,SP,Niterói,Lucas Pires,Online,5,3
1495,2025-07-16,Dr. Henrique Porto,F,19,Vestido Floral,Vestido,42,Vermelho,3,41.67,Dinheiro,SC,Uberlândia,Renata Souza,Loja Física,15,2
1496,2025-02-18,Srta. Agatha Aragão,F,50,Camisa Social,Blusa,GG,Verde,3,79.4,Cartão Crédito,RJ,Porto Alegre,Lucas Pires,Online,5,1
1497,2025-05-20,Rebeca Rodrigues,F,43,Calça Moletom,Calça,40,Azul,3,92.73,Pix,RJ,Campinas,Fernanda Lima,Loja Física,20,1
1498,2025-11-12,Lucas Rocha,F,18,Jaqueta Jeans,Casaco,GG,Verde,2,116.01,Boleto,SP,Florianópolis,Lucas Pires,Online,10,2
1499,2025-02-11,Emanuel Lopes,F,18,Saia Plissada,Saia,38,Cinza,1,297.89,Dinheiro,MG,Campinas,Lucas Pires,Loja Física,0,2
1500,2025-11-20,Letícia Oliveira,F,24,Moletom com Capuz,Casaco,GG,Azul,2,295.26,Boleto,RJ,Joinville,Marcos Silva,Loja Física,20,5
1501,2025-10-12,Gustavo Henrique Sales,M,49,Blazer Feminino,Casaco,GG,Branco,3,82.75,Pix,RJ,Feira de Santana,Renata Souza,Loja Física,20,1
1502,2025-05-11,Marcos Vinicius Alves,F,48,Jaqueta Jeans,Casaco,P,Vermelho,2,218.31,Dinheiro,MG,Rio de Janeiro,Lucas Pires,Loja Física,10,4
1503,2025-06-26,Novo Cliente 403,M,33,Moletom com Capuz,Casaco,G,Jeans,2,55.44,Dinheiro,MG,Petrópolis,Fernanda Lima,Online,20,4
1504,2025-11-06,Ana Lívia da Costa,M,41,Macacão Longo,Macacão,P,Bege,2,248.65,Pix,RJ,Porto Alegre,Juliana Reis,Loja Física,20,3
1505,2025-06-01,Breno Carvalho,F,26,Short Jeans,Calça,40,Vinho,3,47.8,Boleto,BA,Rio de Janeiro,Lucas Pires,Online,20,5
1506,2025-09-24,Laura Ferreira,F,31,Vestido Floral,Vestido,36,Verde,3,280.5,Pix,SC,Blumenau,Marcos Silva,Loja Física,0,3
1507,2025-05-03,Marcela Moreira,F,20,Calça Jeans Skinny,Calça,P,Cinza,1,113.78,Cartão Crédito,SP,Caxias do Sul,Fernanda Lima,Online,5,1
1508,2025-07-20,Sofia Freitas,M,52,Vestido Floral,Vestido,40,Cinza,1,138.59,Dinheiro,SC,Blumenau,Lucas Pires,Loja Física,20,5
1509,2025-04-04,Marcela Moreira,F,20,Vestido Floral,Vestido,P,Rosa,3,84.97,Cartão Débito,MG,Rio de Janeiro,Lucas Pires,Online,5,5
1510,2025-06-02,Sra. Larissa Silva,M,51,Camisa Social,Blusa,38,Vermelho,2,230.22,Cartão Crédito,SC,Campinas,Juliana Reis,Online,0,1
1511,2025-12-14,Pedro Miguel Rezende,M,28,Camiseta Básica,Blusa,G,Vinho,3,298.14,Cartão Crédito,BA,Feira de Santana,Fernanda Lima,Online,5,2
1512,2025-07-31,Novo Cliente 412,F,61,Camiseta Básica,Blusa,38,Vermelho,1,207.0,Boleto,RS,Vitória da Conquista,Juliana Reis,Loja Física,10,4
1513,2025-02-16,Pedro Miguel das Neves,F,50,Vestido Floral,Vestido,42,Preto,2,284.53,Cartão Crédito,RJ,Caxias do Sul,Lucas Pires,Loja Física,15,4
1514,2025-01-11,Sr. Leonardo Castro,M,21,Calça Jeans Skinny,Calça,GG,Amarelo,1,257.21,Dinheiro,BA,Joinville,Lucas Pires,Online,5,2
1515,2025-08-08,Emanuelly Santos,F,39,Saia Plissada,Saia,GG,Amarelo,1,181.96,Cartão Débito,SC,Niterói,Marcos Silva,Loja Física,10,5
1516,2025-06-18,Pietra Freitas,M,36,Jaqueta Jeans,Casaco,GG,Branco,1,195.01,Pix,MG,Joinville,Renata Souza,Online,20,4
1517,2025-12-29,Vitor Hugo Ribeiro,M,32,Jaqueta Jeans,Casaco,P,Bege,1,50.74,Boleto,SP,Salvador,Juliana Reis,Loja Física,15,4
1518,2025-07-25,Dr. Thales da Costa,F,58,Moletom com Capuz,Casaco,GG,Jeans,3,168.76,Cartão Débito,RJ,Petrópolis,Juliana Reis,Online,15,5
1519,2025-08-12,João Vitor Costela,M,46,Blazer Feminino,Casaco,38,Vermelho,1,245.86,Boleto,RS,Caxias do Sul,Juliana Reis,Online,5,4
1520,2025-03-10,Vitor Carvalho,M,55,Calça Jeans Skinny,Calça,40,Bege,1,174.03,Dinheiro,BA,Caxias do Sul,Marcos Silva,Loja Física,0,1
1521,2025-11-18,Novo Cliente 421,F,23,Calça Moletom,Calça,38,Jeans,1,282.63,Cartão Crédito,MG,Joinville,Renata Souza,Loja Física,0,3
1522,2025-03-06,Clara Farias,F,58,Bermuda Cargo,Calça,GG,Jeans,2,131.78,Pix,SP,Porto Alegre,Lucas Pires,Online,10,1
1523,2025-01-04,Novo Cliente 423,F,70,Bermuda Cargo,Calça,G,Azul,1,236.64,Pix,SC,Caxias do Sul,Lucas Pires,Online,0,3
1524,2025-06-09,Lucas Gabriel Barros,M,33,Blazer Feminino,Casaco,36,Bege,1,182.23,Pix,RJ,Niterói,Fernanda Lima,Online,5,5
1525,2025-02-08,Diogo da Rosa,F,20,Camisa Social,Blusa,P,Azul,2,150.25,Cartão Crédito,MG,Niterói,Marcos Silva,Loja Física,5,1
1526,2025-01-28,Bernardo Castro,M,32,Vestido Floral,Vestido,M,Preto,2,34.16,Dinheiro,SP,Contagem,Lucas Pires,Loja Física,0,2
1527,2025-08-12,Novo Cliente 427,F,57,Saia Jeans,Saia,38,Bege,2,238.27,Boleto,MG,Porto Alegre,Juliana Reis,Online,20,3
1528,2025-07-23,Novo Cliente 428,F,37,Vestido Longo,Vestido,38,Preto,2,159.83,Cartão Débito,SP,Niterói,Renata Souza,Loja Física,20,2
1529,2025-11-11,Lucas Gabriel Costela,M,44,Moletom com Capuz,Casaco,38,Preto,1,296.85,Dinheiro,MG,Salvador,Renata Souza,Loja Física,15,2
1530,2025-05-01,Dr. Paulo Novaes,F,44,Saia Plissada,Saia,36,Vinho,2,166.82,Cartão Débito,MG,Petrópolis,Fernanda Lima,Online,10,4
1531,2025-07-25,Nicole Barros,F,52,Jaqueta Jeans,Casaco,G,Verde,2,213.91,Boleto,MG,Vitória da Conquista,Marcos Silva,Loja Física,0,5
1532,2025-05-26,Sr. Vinicius Fogaça,M,48,Moletom com Capuz,Casaco,GG,Rosa,3,256.6,Cartão Crédito,MG,Belo Horizonte,Juliana Reis,Online,10,1
1533,2025-04-08,Gabriel Porto,F,38,Saia Plissada,Saia,36,Preto,3,168.26,Pix,SP,Florianópolis,Renata Souza,Loja Física,0,1
1534,2025-12-07,Leandro Porto,F,18,Vestido Floral,Vestido,GG,Verde,1,106.83,Cartão Débito,RJ,Salvador,Juliana Reis,Loja Física,0,1
1535,2025-05-24,Maria Fernanda da Mata,F,26,Calça Moletom,Calça,M,Rosa,3,207.62,Dinheiro,SP,Joinville,Fernanda Lima,Online,15,1
1536,2025-10-09,Sarah Barbosa,F,30,Moletom com Capuz,Casaco,40,Preto,1,260.38,Cartão Débito,BA,Pelotas,Fernanda Lima,Online,20,1
1537,2025-06-22,Novo Cliente 437,F,23,Vestido Longo,Vestido,G,Cinza,3,286.36,Pix,RJ,Petrópolis,Fernanda Lima,Loja Física,0,3
1538,2025-12-28,Novo Cliente 438,F,44,Short Jeans,Calça,38,Amarelo,2,134.64,Boleto,RJ,Salvador,Renata Souza,Online,10,1
1539,2025-12-30,Sra. Milena Oliveira,F,56,Camiseta Básica,Blusa,42,Vermelho,2,264.69,Boleto,SC,Santos,Renata Souza,Online,10,5
1540,2025-03-23,Ana Julia da Luz,F,29,Calça Moletom,Calça,38,Jeans,2,113.13,Dinheiro,RJ,Caxias do Sul,Renata Souza,Loja Física,20,3
1541,2025-01-16,Sra. Yasmin Ribeiro,M,59,Blazer Feminino,Casaco,38,Azul,3,60.68,Dinheiro,RJ,Belo Horizonte,Juliana Reis,Loja Física,10,5
1542,2025-11-29,Eduarda Peixoto,F,58,Saia Plissada,Saia,42,Verde,2,72.15,Dinheiro,MG,Porto Alegre,Lucas Pires,Online,20,3
1543,2025-02-20,Maitê Oliveira,M,24,Blazer Feminino,Casaco,36,Bege,1,46.65,Pix,BA,Blumenau,Renata Souza,Loja Física,10,3
